in s,C4 in V
-6.334340E-03,3.87002E-01
-6.334248E-03,3.84072E-01
-6.334156E-03,3.84072E-01
-6.334064E-03,3.82119E-01
-6.333972E-03,3.80654E-01
-6.333880E-03,3.76260E-01
-6.333788E-03,3.72842E-01
-6.333696E-03,3.71865E-01
-6.333604E-03,3.69424E-01
-6.333512E-03,3.68447E-01
-6.333420E-03,3.66006E-01
-6.333328E-03,3.64541E-01
-6.333236E-03,3.65029E-01
-6.333144E-03,3.65029E-01
-6.333052E-03,3.63076E-01
-6.332960E-03,3.66494E-01
-6.332868E-03,3.67959E-01
-6.332776E-03,3.69912E-01
-6.332684E-03,3.70400E-01
-6.332592E-03,3.71377E-01
-6.332500E-03,3.76260E-01
-6.332408E-03,3.75283E-01
-6.332316E-03,3.79678E-01
-6.332224E-03,3.81143E-01
-6.332132E-03,3.82119E-01
-6.332040E-03,3.83584E-01
-6.331948E-03,3.85537E-01
-6.331856E-03,3.84072E-01
-6.331764E-03,3.84072E-01
-6.331672E-03,3.84072E-01
-6.331580E-03,3.81143E-01
-6.331488E-03,3.83096E-01
-6.331396E-03,3.80166E-01
-6.331304E-03,3.79189E-01
-6.331212E-03,3.76748E-01
-6.331120E-03,3.74795E-01
-6.331028E-03,3.72842E-01
-6.330936E-03,3.70889E-01
-6.330844E-03,3.69424E-01
-6.330752E-03,3.69912E-01
-6.330660E-03,3.67959E-01
-6.330568E-03,3.67959E-01
-6.330476E-03,3.65518E-01
-6.330384E-03,3.68936E-01
-6.330292E-03,3.69424E-01
-6.330200E-03,3.68936E-01
-6.330108E-03,3.69424E-01
-6.330016E-03,3.72842E-01
-6.329924E-03,3.73330E-01
-6.329832E-03,3.76260E-01
-6.329740E-03,3.77725E-01
-6.329648E-03,3.79678E-01
-6.329556E-03,3.82607E-01
-6.329464E-03,3.82607E-01
-6.329372E-03,3.85537E-01
-6.329280E-03,3.85537E-01
-6.329188E-03,3.87002E-01
-6.329096E-03,3.87490E-01
-6.329004E-03,3.85537E-01
-6.328912E-03,3.83584E-01
-6.328820E-03,3.83096E-01
-6.328728E-03,3.81143E-01
-6.328636E-03,3.80654E-01
-6.328544E-03,3.79189E-01
-6.328452E-03,3.75771E-01
-6.328360E-03,3.74307E-01
-6.328268E-03,3.72354E-01
-6.328176E-03,3.72842E-01
-6.328084E-03,3.69912E-01
-6.327992E-03,3.69912E-01
-6.327900E-03,3.66006E-01
-6.327808E-03,3.68936E-01
-6.327716E-03,3.67471E-01
-6.327624E-03,3.70400E-01
-6.327532E-03,3.69912E-01
-6.327440E-03,3.72842E-01
-6.327348E-03,3.74307E-01
-6.327256E-03,3.76260E-01
-6.327164E-03,3.75283E-01
-6.327072E-03,3.82119E-01
-6.326980E-03,3.79189E-01
-6.326888E-03,3.82119E-01
-6.326796E-03,3.85537E-01
-6.326704E-03,3.87002E-01
-6.326612E-03,3.87979E-01
-6.326520E-03,3.87002E-01
-6.326428E-03,3.86514E-01
-6.326336E-03,3.87002E-01
-6.326244E-03,3.85049E-01
-6.326152E-03,3.84561E-01
-6.326060E-03,3.85537E-01
-6.325968E-03,3.80166E-01
-6.325876E-03,3.80166E-01
-6.325784E-03,3.76748E-01
-6.325692E-03,3.74795E-01
-6.325600E-03,3.74307E-01
-6.325508E-03,3.73330E-01
-6.325416E-03,3.72842E-01
-6.325324E-03,3.71865E-01
-6.325232E-03,3.69424E-01
-6.325140E-03,3.68936E-01
-6.325048E-03,3.69424E-01
-6.324956E-03,3.69912E-01
-6.324864E-03,3.70400E-01
-6.324772E-03,3.71377E-01
-6.324680E-03,3.73330E-01
-6.324588E-03,3.74307E-01
-6.324496E-03,3.75771E-01
-6.324404E-03,3.79678E-01
-6.324312E-03,3.80166E-01
-6.324220E-03,3.81631E-01
-6.324128E-03,3.85537E-01
-6.324036E-03,3.83096E-01
-6.323944E-03,3.85537E-01
-6.323852E-03,3.86514E-01
-6.323760E-03,3.88955E-01
-6.323668E-03,3.86514E-01
-6.323576E-03,3.85537E-01
-6.323484E-03,3.82119E-01
-6.323392E-03,3.84072E-01
-6.323300E-03,3.80166E-01
-6.323208E-03,3.80166E-01
-6.323116E-03,3.76748E-01
-6.323024E-03,3.73818E-01
-6.322932E-03,3.74795E-01
-6.322840E-03,3.72842E-01
-6.322748E-03,3.70889E-01
-6.322656E-03,3.71377E-01
-6.322564E-03,3.69912E-01
-6.322472E-03,3.70400E-01
-6.322380E-03,3.69912E-01
-6.322288E-03,3.69424E-01
-6.322196E-03,3.71377E-01
-6.322104E-03,3.71377E-01
-6.322012E-03,3.72354E-01
-6.321920E-03,3.75771E-01
-6.321828E-03,3.76260E-01
-6.321736E-03,3.80166E-01
-6.321644E-03,3.79678E-01
-6.321552E-03,3.82119E-01
-6.321460E-03,3.83584E-01
-6.321368E-03,3.85537E-01
-6.321276E-03,3.84561E-01
-6.321184E-03,3.87490E-01
-6.321092E-03,3.87979E-01
-6.321000E-03,3.88467E-01
-6.320908E-03,3.86514E-01
-6.320816E-03,3.87002E-01
-6.320724E-03,3.86514E-01
-6.320632E-03,3.85049E-01
-6.320540E-03,3.81631E-01
-6.320448E-03,3.81143E-01
-6.320356E-03,3.82607E-01
-6.320264E-03,3.78213E-01
-6.320172E-03,3.76260E-01
-6.320080E-03,3.74795E-01
-6.319988E-03,3.72354E-01
-6.319896E-03,3.72842E-01
-6.319804E-03,3.72354E-01
-6.319712E-03,3.69912E-01
-6.319620E-03,3.69912E-01
-6.319528E-03,3.70889E-01
-6.319436E-03,3.70889E-01
-6.319344E-03,3.71377E-01
-6.319252E-03,3.72842E-01
-6.319160E-03,3.72842E-01
-6.319068E-03,3.74795E-01
-6.318976E-03,3.76260E-01
-6.318884E-03,3.77725E-01
-6.318792E-03,3.81631E-01
-6.318700E-03,3.82119E-01
-6.318608E-03,3.84072E-01
-6.318516E-03,3.83584E-01
-6.318424E-03,3.84561E-01
-6.318332E-03,3.85049E-01
-6.318240E-03,3.87490E-01
-6.318148E-03,3.87002E-01
-6.318056E-03,3.87002E-01
-6.317964E-03,3.86025E-01
-6.317872E-03,3.84561E-01
-6.317780E-03,3.83584E-01
-6.317688E-03,3.83096E-01
-6.317596E-03,3.79189E-01
-6.317504E-03,3.79678E-01
-6.317412E-03,3.78213E-01
-6.317320E-03,3.76748E-01
-6.317228E-03,3.75283E-01
-6.317136E-03,3.74307E-01
-6.317044E-03,3.74307E-01
-6.316952E-03,3.72842E-01
-6.316860E-03,3.70889E-01
-6.316768E-03,3.72354E-01
-6.316676E-03,3.71865E-01
-6.316584E-03,3.74795E-01
-6.316492E-03,3.74795E-01
-6.316400E-03,3.75771E-01
-6.316308E-03,3.75771E-01
-6.316216E-03,3.76260E-01
-6.316124E-03,3.78213E-01
-6.316032E-03,3.80166E-01
-6.315940E-03,3.83096E-01
-6.315848E-03,3.84561E-01
-6.315756E-03,3.85049E-01
-6.315664E-03,3.85537E-01
-6.315572E-03,3.85049E-01
-6.315480E-03,3.86514E-01
-6.315388E-03,3.82607E-01
-6.315296E-03,3.84561E-01
-6.315204E-03,3.84072E-01
-6.315112E-03,3.84072E-01
-6.315020E-03,3.83096E-01
-6.314928E-03,3.82607E-01
-6.314836E-03,3.80654E-01
-6.314744E-03,3.78213E-01
-6.314652E-03,3.78213E-01
-6.314560E-03,3.77236E-01
-6.314468E-03,3.75771E-01
-6.314376E-03,3.76260E-01
-6.314284E-03,3.76748E-01
-6.314192E-03,3.76260E-01
-6.314100E-03,3.75283E-01
-6.314008E-03,3.74795E-01
-6.313916E-03,3.76260E-01
-6.313824E-03,3.76260E-01
-6.313732E-03,3.77236E-01
-6.313640E-03,3.79189E-01
-6.313548E-03,3.78213E-01
-6.313456E-03,3.80654E-01
-6.313364E-03,3.82607E-01
-6.313272E-03,3.83096E-01
-6.313180E-03,3.80654E-01
-6.313088E-03,3.83096E-01
-6.312996E-03,3.83584E-01
-6.312904E-03,3.83584E-01
-6.312812E-03,3.84072E-01
-6.312720E-03,3.83584E-01
-6.312628E-03,3.83584E-01
-6.312536E-03,3.81143E-01
-6.312444E-03,3.79678E-01
-6.312352E-03,3.81631E-01
-6.312260E-03,3.79189E-01
-6.312168E-03,3.79678E-01
-6.312076E-03,3.77725E-01
-6.311984E-03,3.76748E-01
-6.311892E-03,3.77236E-01
-6.311800E-03,3.75283E-01
-6.311708E-03,3.74795E-01
-6.311616E-03,3.75283E-01
-6.311524E-03,3.74795E-01
-6.311432E-03,3.75283E-01
-6.311340E-03,3.73330E-01
-6.311248E-03,3.75771E-01
-6.311156E-03,3.76260E-01
-6.311064E-03,3.77725E-01
-6.310972E-03,3.77725E-01
-6.310880E-03,3.77725E-01
-6.310788E-03,3.77725E-01
-6.310696E-03,3.78213E-01
-6.310604E-03,3.80166E-01
-6.310512E-03,3.81143E-01
-6.310420E-03,3.78701E-01
-6.310328E-03,3.81143E-01
-6.310236E-03,3.81631E-01
-6.310144E-03,3.80654E-01
-6.310052E-03,3.81631E-01
-6.309960E-03,3.82607E-01
-6.309868E-03,3.81631E-01
-6.309776E-03,3.81143E-01
-6.309684E-03,3.79189E-01
-6.309592E-03,3.80166E-01
-6.309500E-03,3.79678E-01
-6.309408E-03,3.78213E-01
-6.309316E-03,3.76260E-01
-6.309224E-03,3.78213E-01
-6.309132E-03,3.76748E-01
-6.309040E-03,3.77725E-01
-6.308948E-03,3.75771E-01
-6.308856E-03,3.76260E-01
-6.308764E-03,3.74795E-01
-6.308672E-03,3.75283E-01
-6.308580E-03,3.76260E-01
-6.308488E-03,3.76748E-01
-6.308396E-03,3.75771E-01
-6.308304E-03,3.78213E-01
-6.308212E-03,3.77725E-01
-6.308120E-03,3.77236E-01
-6.308028E-03,3.77236E-01
-6.307936E-03,3.78701E-01
-6.307844E-03,3.77725E-01
-6.307752E-03,3.79678E-01
-6.307660E-03,3.79678E-01
-6.307568E-03,3.78213E-01
-6.307476E-03,3.79678E-01
-6.307384E-03,3.77236E-01
-6.307292E-03,3.80166E-01
-6.307200E-03,3.78701E-01
-6.307108E-03,3.78213E-01
-6.307016E-03,3.78213E-01
-6.306924E-03,3.78701E-01
-6.306832E-03,3.77236E-01
-6.306740E-03,3.78213E-01
-6.306648E-03,3.75283E-01
-6.306556E-03,3.78213E-01
-6.306464E-03,3.78701E-01
-6.306372E-03,3.78213E-01
-6.306280E-03,3.76748E-01
-6.306188E-03,3.77236E-01
-6.306096E-03,3.79678E-01
-6.306004E-03,3.78701E-01
-6.305912E-03,3.78701E-01
-6.305820E-03,3.78213E-01
-6.305728E-03,3.81631E-01
-6.305636E-03,3.80166E-01
-6.305544E-03,3.81143E-01
-6.305452E-03,3.80166E-01
-6.305360E-03,3.80166E-01
-6.305268E-03,3.82119E-01
-6.305176E-03,3.80166E-01
-6.305084E-03,3.82119E-01
-6.304992E-03,3.81143E-01
-6.304900E-03,3.80654E-01
-6.304808E-03,3.82119E-01
-6.304716E-03,3.78701E-01
-6.304624E-03,3.78213E-01
-6.304532E-03,3.76748E-01
-6.304440E-03,3.74307E-01
-6.304348E-03,3.74795E-01
-6.304256E-03,3.72354E-01
-6.304164E-03,3.71377E-01
-6.304072E-03,3.72354E-01
-6.303980E-03,3.71377E-01
-6.303888E-03,3.72354E-01
-6.303796E-03,3.71865E-01
-6.303704E-03,3.72354E-01
-6.303612E-03,3.73818E-01
-6.303520E-03,3.74795E-01
-6.303428E-03,3.73330E-01
-6.303336E-03,3.75283E-01
-6.303244E-03,3.76748E-01
-6.303152E-03,3.77725E-01
-6.303060E-03,3.77725E-01
-6.302968E-03,3.79189E-01
-6.302876E-03,3.78213E-01
-6.302784E-03,3.80654E-01
-6.302692E-03,3.80166E-01
-6.302600E-03,3.80654E-01
-6.302508E-03,3.80166E-01
-6.302416E-03,3.79189E-01
-6.302324E-03,3.79189E-01
-6.302232E-03,3.77725E-01
-6.302140E-03,3.76260E-01
-6.302048E-03,3.77236E-01
-6.301956E-03,3.76260E-01
-6.301864E-03,3.75771E-01
-6.301772E-03,3.73818E-01
-6.301680E-03,3.74307E-01
-6.301588E-03,3.73818E-01
-6.301496E-03,3.73330E-01
-6.301404E-03,3.72354E-01
-6.301312E-03,3.74795E-01
-6.301220E-03,3.73330E-01
-6.301128E-03,3.73818E-01
-6.301036E-03,3.72842E-01
-6.300944E-03,3.74307E-01
-6.300852E-03,3.75283E-01
-6.300760E-03,3.74307E-01
-6.300668E-03,3.73818E-01
-6.300576E-03,3.77236E-01
-6.300484E-03,3.76260E-01
-6.300392E-03,3.78213E-01
-6.300300E-03,3.76260E-01
-6.300208E-03,3.78213E-01
-6.300116E-03,3.76260E-01
-6.300024E-03,3.75283E-01
-6.299932E-03,3.75771E-01
-6.299840E-03,3.78213E-01
-6.299748E-03,3.75771E-01
-6.299656E-03,3.73330E-01
-6.299564E-03,3.74307E-01
-6.299472E-03,3.74795E-01
-6.299380E-03,3.76260E-01
-6.299288E-03,3.75283E-01
-6.299196E-03,3.74795E-01
-6.299104E-03,3.74307E-01
-6.299012E-03,3.75283E-01
-6.298920E-03,3.71865E-01
-6.298828E-03,3.74307E-01
-6.298736E-03,3.75283E-01
-6.298644E-03,3.71865E-01
-6.298552E-03,3.74307E-01
-6.298460E-03,3.74307E-01
-6.298368E-03,3.73818E-01
-6.298276E-03,3.74307E-01
-6.298184E-03,3.75283E-01
-6.298092E-03,3.74307E-01
-6.298000E-03,3.76748E-01
-6.297908E-03,3.76260E-01
-6.297816E-03,3.77725E-01
-6.297724E-03,3.74795E-01
-6.297632E-03,3.76260E-01
-6.297540E-03,3.76748E-01
-6.297448E-03,3.76748E-01
-6.297356E-03,3.75283E-01
-6.297264E-03,3.75283E-01
-6.297172E-03,3.73330E-01
-6.297080E-03,3.72842E-01
-6.296988E-03,3.74307E-01
-6.296896E-03,3.73818E-01
-6.296804E-03,3.72354E-01
-6.296712E-03,3.73330E-01
-6.296620E-03,3.70889E-01
-6.296528E-03,3.73330E-01
-6.296436E-03,3.72842E-01
-6.296344E-03,3.72842E-01
-6.296252E-03,3.72354E-01
-6.296160E-03,3.73330E-01
-6.296068E-03,3.75283E-01
-6.295976E-03,3.73818E-01
-6.295884E-03,3.73330E-01
-6.295792E-03,3.74307E-01
-6.295700E-03,3.73330E-01
-6.295608E-03,3.72842E-01
-6.295516E-03,3.73330E-01
-6.295424E-03,3.72354E-01
-6.295332E-03,3.73818E-01
-6.295240E-03,3.73818E-01
-6.295148E-03,3.72842E-01
-6.295056E-03,3.74307E-01
-6.294964E-03,3.74795E-01
-6.294872E-03,3.74307E-01
-6.294780E-03,3.73818E-01
-6.294688E-03,3.75283E-01
-6.294596E-03,3.74307E-01
-6.294504E-03,3.71865E-01
-6.294412E-03,3.74307E-01
-6.294320E-03,3.74307E-01
-6.294228E-03,3.71865E-01
-6.294136E-03,3.73818E-01
-6.294044E-03,3.71865E-01
-6.293952E-03,3.72842E-01
-6.293860E-03,3.70889E-01
-6.293768E-03,3.70889E-01
-6.293676E-03,3.69912E-01
-6.293584E-03,3.70889E-01
-6.293492E-03,3.70400E-01
-6.293400E-03,3.70400E-01
-6.293308E-03,3.70889E-01
-6.293216E-03,3.70889E-01
-6.293124E-03,3.69912E-01
-6.293032E-03,3.69424E-01
-6.292940E-03,3.70889E-01
-6.292848E-03,3.68936E-01
-6.292756E-03,3.71377E-01
-6.292664E-03,3.70889E-01
-6.292572E-03,3.68936E-01
-6.292480E-03,3.71865E-01
-6.292388E-03,3.71865E-01
-6.292296E-03,3.73330E-01
-6.292204E-03,3.74795E-01
-6.292112E-03,3.74307E-01
-6.292020E-03,3.75283E-01
-6.291928E-03,3.73818E-01
-6.291836E-03,3.72842E-01
-6.291744E-03,3.72842E-01
-6.291652E-03,3.71865E-01
-6.291560E-03,3.72354E-01
-6.291468E-03,3.70400E-01
-6.291376E-03,3.70400E-01
-6.291284E-03,3.68447E-01
-6.291192E-03,3.67471E-01
-6.291100E-03,3.67959E-01
-6.291008E-03,3.66982E-01
-6.290916E-03,3.66982E-01
-6.290824E-03,3.68936E-01
-6.290732E-03,3.66982E-01
-6.290640E-03,3.66494E-01
-6.290548E-03,3.66494E-01
-6.290456E-03,3.67959E-01
-6.290364E-03,3.67471E-01
-6.290272E-03,3.68936E-01
-6.290180E-03,3.67471E-01
-6.290088E-03,3.69424E-01
-6.289996E-03,3.70400E-01
-6.289904E-03,3.69424E-01
-6.289812E-03,3.70889E-01
-6.289720E-03,3.69424E-01
-6.289628E-03,3.69912E-01
-6.289536E-03,3.72354E-01
-6.289444E-03,3.70889E-01
-6.289352E-03,3.73818E-01
-6.289260E-03,3.70889E-01
-6.289168E-03,3.70400E-01
-6.289076E-03,3.69424E-01
-6.288984E-03,3.68447E-01
-6.288892E-03,3.68936E-01
-6.288800E-03,3.66982E-01
-6.288708E-03,3.66494E-01
-6.288616E-03,3.66982E-01
-6.288524E-03,3.65518E-01
-6.288432E-03,3.66982E-01
-6.288340E-03,3.66006E-01
-6.288248E-03,3.65518E-01
-6.288156E-03,3.65029E-01
-6.288064E-03,3.65029E-01
-6.287972E-03,3.66006E-01
-6.287880E-03,3.66982E-01
-6.287788E-03,3.67471E-01
-6.287696E-03,3.67471E-01
-6.287604E-03,3.71377E-01
-6.287512E-03,3.69424E-01
-6.287420E-03,3.70889E-01
-6.287328E-03,3.69912E-01
-6.287236E-03,3.71865E-01
-6.287144E-03,3.72354E-01
-6.287052E-03,3.70889E-01
-6.286960E-03,3.71865E-01
-6.286868E-03,3.70889E-01
-6.286776E-03,3.71377E-01
-6.286684E-03,3.70400E-01
-6.286592E-03,3.66982E-01
-6.286500E-03,3.67959E-01
-6.286408E-03,3.68447E-01
-6.286316E-03,3.66982E-01
-6.286224E-03,3.65029E-01
-6.286132E-03,3.64053E-01
-6.286040E-03,3.62588E-01
-6.285948E-03,3.62588E-01
-6.285856E-03,3.64053E-01
-6.285764E-03,3.61123E-01
-6.285672E-03,3.62588E-01
-6.285580E-03,3.61611E-01
-6.285488E-03,3.63076E-01
-6.285396E-03,3.64053E-01
-6.285304E-03,3.64053E-01
-6.285212E-03,3.63564E-01
-6.285120E-03,3.64541E-01
-6.285028E-03,3.65029E-01
-6.284936E-03,3.67959E-01
-6.284844E-03,3.66006E-01
-6.284752E-03,3.68936E-01
-6.284660E-03,3.67959E-01
-6.284568E-03,3.67959E-01
-6.284476E-03,3.66006E-01
-6.284384E-03,3.69424E-01
-6.284292E-03,3.67959E-01
-6.284200E-03,3.68447E-01
-6.284108E-03,3.67471E-01
-6.284016E-03,3.66006E-01
-6.283924E-03,3.66494E-01
-6.283832E-03,3.65029E-01
-6.283740E-03,3.65518E-01
-6.283648E-03,3.66006E-01
-6.283556E-03,3.64541E-01
-6.283464E-03,3.62588E-01
-6.283372E-03,3.61123E-01
-6.283280E-03,3.62588E-01
-6.283188E-03,3.61611E-01
-6.283096E-03,3.60146E-01
-6.283004E-03,3.61123E-01
-6.282912E-03,3.59658E-01
-6.282820E-03,3.59170E-01
-6.282728E-03,3.58682E-01
-6.282636E-03,3.60635E-01
-6.282544E-03,3.61123E-01
-6.282452E-03,3.59658E-01
-6.282360E-03,3.60635E-01
-6.282268E-03,3.61611E-01
-6.282176E-03,3.61611E-01
-6.282084E-03,3.64053E-01
-6.281992E-03,3.64053E-01
-6.281900E-03,3.64541E-01
-6.281808E-03,3.67959E-01
-6.281716E-03,3.66494E-01
-6.281624E-03,3.65029E-01
-6.281532E-03,3.66006E-01
-6.281440E-03,3.69424E-01
-6.281348E-03,3.66982E-01
-6.281256E-03,3.66982E-01
-6.281164E-03,3.66006E-01
-6.281072E-03,3.66494E-01
-6.280980E-03,3.64541E-01
-6.280888E-03,3.62588E-01
-6.280796E-03,3.62100E-01
-6.280704E-03,3.60635E-01
-6.280612E-03,3.61611E-01
-6.280520E-03,3.60635E-01
-6.280428E-03,3.60146E-01
-6.280336E-03,3.57705E-01
-6.280244E-03,3.55752E-01
-6.280152E-03,3.55264E-01
-6.280060E-03,3.56729E-01
-6.279968E-03,3.55264E-01
-6.279876E-03,3.56240E-01
-6.279784E-03,3.56240E-01
-6.279692E-03,3.57705E-01
-6.279600E-03,3.58193E-01
-6.279508E-03,3.58193E-01
-6.279416E-03,3.58193E-01
-6.279324E-03,3.59170E-01
-6.279232E-03,3.63076E-01
-6.279140E-03,3.63564E-01
-6.279048E-03,3.62100E-01
-6.278956E-03,3.64053E-01
-6.278864E-03,3.65518E-01
-6.278772E-03,3.66494E-01
-6.278680E-03,3.65029E-01
-6.278588E-03,3.65518E-01
-6.278496E-03,3.65029E-01
-6.278404E-03,3.63076E-01
-6.278312E-03,3.63564E-01
-6.278220E-03,3.62100E-01
-6.278128E-03,3.61123E-01
-6.278036E-03,3.59658E-01
-6.277944E-03,3.59170E-01
-6.277852E-03,3.57217E-01
-6.277760E-03,3.56240E-01
-6.277668E-03,3.55752E-01
-6.277576E-03,3.55752E-01
-6.277484E-03,3.51846E-01
-6.277392E-03,3.53311E-01
-6.277300E-03,3.50381E-01
-6.277208E-03,3.51846E-01
-6.277116E-03,3.52334E-01
-6.277024E-03,3.53311E-01
-6.276932E-03,3.54775E-01
-6.276840E-03,3.55264E-01
-6.276748E-03,3.57217E-01
-6.276656E-03,3.57705E-01
-6.276564E-03,3.58682E-01
-6.276472E-03,3.58193E-01
-6.276380E-03,3.59170E-01
-6.276288E-03,3.62100E-01
-6.276196E-03,3.63564E-01
-6.276104E-03,3.62100E-01
-6.276012E-03,3.63076E-01
-6.275920E-03,3.62588E-01
-6.275828E-03,3.63564E-01
-6.275736E-03,3.62588E-01
-6.275644E-03,3.63564E-01
-6.275552E-03,3.63076E-01
-6.275460E-03,3.58193E-01
-6.275368E-03,3.59170E-01
-6.275276E-03,3.56729E-01
-6.275184E-03,3.56729E-01
-6.275092E-03,3.54775E-01
-6.275000E-03,3.54287E-01
-6.274908E-03,3.49404E-01
-6.274816E-03,3.48428E-01
-6.274724E-03,3.48916E-01
-6.274632E-03,3.48428E-01
-6.274540E-03,3.48428E-01
-6.274448E-03,3.47939E-01
-6.274356E-03,3.47939E-01
-6.274264E-03,3.49893E-01
-6.274172E-03,3.50381E-01
-6.274080E-03,3.50381E-01
-6.273988E-03,3.50381E-01
-6.273896E-03,3.54287E-01
-6.273804E-03,3.54287E-01
-6.273712E-03,3.56240E-01
-6.273620E-03,3.58193E-01
-6.273528E-03,3.58682E-01
-6.273436E-03,3.59658E-01
-6.273344E-03,3.61611E-01
-6.273252E-03,3.61123E-01
-6.273160E-03,3.61611E-01
-6.273068E-03,3.61123E-01
-6.272976E-03,3.62100E-01
-6.272884E-03,3.58682E-01
-6.272792E-03,3.59658E-01
-6.272700E-03,3.56729E-01
-6.272608E-03,3.55264E-01
-6.272516E-03,3.53799E-01
-6.272424E-03,3.52334E-01
-6.272332E-03,3.50869E-01
-6.272240E-03,3.49893E-01
-6.272148E-03,3.46475E-01
-6.272056E-03,3.47939E-01
-6.271964E-03,3.45498E-01
-6.271872E-03,3.45986E-01
-6.271780E-03,3.44521E-01
-6.271688E-03,3.46475E-01
-6.271596E-03,3.45986E-01
-6.271504E-03,3.47939E-01
-6.271412E-03,3.47939E-01
-6.271320E-03,3.48916E-01
-6.271228E-03,3.47939E-01
-6.271136E-03,3.50381E-01
-6.271044E-03,3.52822E-01
-6.270952E-03,3.54775E-01
-6.270860E-03,3.54775E-01
-6.270768E-03,3.56729E-01
-6.270676E-03,3.57705E-01
-6.270584E-03,3.55752E-01
-6.270492E-03,3.57217E-01
-6.270400E-03,3.57217E-01
-6.270308E-03,3.57705E-01
-6.270216E-03,3.57217E-01
-6.270124E-03,3.53311E-01
-6.270032E-03,3.54287E-01
-6.269940E-03,3.51846E-01
-6.269848E-03,3.51357E-01
-6.269756E-03,3.50381E-01
-6.269664E-03,3.47939E-01
-6.269572E-03,3.45010E-01
-6.269480E-03,3.43545E-01
-6.269388E-03,3.44033E-01
-6.269296E-03,3.44033E-01
-6.269204E-03,3.42568E-01
-6.269112E-03,3.43057E-01
-6.269020E-03,3.43057E-01
-6.268928E-03,3.44033E-01
-6.268836E-03,3.44521E-01
-6.268744E-03,3.45498E-01
-6.268652E-03,3.47939E-01
-6.268560E-03,3.47939E-01
-6.268468E-03,3.48916E-01
-6.268376E-03,3.50869E-01
-6.268284E-03,3.51357E-01
-6.268192E-03,3.51846E-01
-6.268100E-03,3.55264E-01
-6.268008E-03,3.56729E-01
-6.267916E-03,3.56240E-01
-6.267824E-03,3.55264E-01
-6.267732E-03,3.55752E-01
-6.267640E-03,3.56729E-01
-6.267548E-03,3.53311E-01
-6.267456E-03,3.53799E-01
-6.267364E-03,3.51846E-01
-6.267272E-03,3.51357E-01
-6.267180E-03,3.48428E-01
-6.267088E-03,3.47939E-01
-6.266996E-03,3.44521E-01
-6.266904E-03,3.41592E-01
-6.266812E-03,3.38174E-01
-6.266720E-03,3.39150E-01
-6.266628E-03,3.38174E-01
-6.266536E-03,3.40127E-01
-6.266444E-03,3.38174E-01
-6.266352E-03,3.38662E-01
-6.266260E-03,3.38662E-01
-6.266168E-03,3.39150E-01
-6.266076E-03,3.40615E-01
-6.265984E-03,3.42568E-01
-6.265892E-03,3.43057E-01
-6.265800E-03,3.45986E-01
-6.265708E-03,3.45986E-01
-6.265616E-03,3.48916E-01
-6.265524E-03,3.49404E-01
-6.265432E-03,3.49893E-01
-6.265340E-03,3.50869E-01
-6.265248E-03,3.52334E-01
-6.265156E-03,3.52822E-01
-6.265064E-03,3.51357E-01
-6.264972E-03,3.51357E-01
-6.264880E-03,3.51846E-01
-6.264788E-03,3.49404E-01
-6.264696E-03,3.48428E-01
-6.264604E-03,3.47939E-01
-6.264512E-03,3.44521E-01
-6.264420E-03,3.43057E-01
-6.264328E-03,3.43545E-01
-6.264236E-03,3.39639E-01
-6.264144E-03,3.40127E-01
-6.264052E-03,3.36709E-01
-6.263960E-03,3.35244E-01
-6.263868E-03,3.33779E-01
-6.263776E-03,3.36221E-01
-6.263684E-03,3.36221E-01
-6.263592E-03,3.36221E-01
-6.263500E-03,3.35732E-01
-6.263408E-03,3.39639E-01
-6.263316E-03,3.40127E-01
-6.263224E-03,3.40615E-01
-6.263132E-03,3.41104E-01
-6.263040E-03,3.43057E-01
-6.262948E-03,3.44521E-01
-6.262856E-03,3.47451E-01
-6.262764E-03,3.47451E-01
-6.262672E-03,3.50869E-01
-6.262580E-03,3.49893E-01
-6.262488E-03,3.49404E-01
-6.262396E-03,3.49404E-01
-6.262304E-03,3.49893E-01
-6.262212E-03,3.50381E-01
-6.262120E-03,3.47939E-01
-6.262028E-03,3.45010E-01
-6.261936E-03,3.45010E-01
-6.261844E-03,3.42080E-01
-6.261752E-03,3.39639E-01
-6.261660E-03,3.37197E-01
-6.261568E-03,3.33779E-01
-6.261476E-03,3.32314E-01
-6.261384E-03,3.33291E-01
-6.261292E-03,3.28896E-01
-6.261200E-03,3.28408E-01
-6.261108E-03,3.28408E-01
-6.261016E-03,3.27920E-01
-6.260924E-03,3.27432E-01
-6.260832E-03,3.28408E-01
-6.260740E-03,3.30361E-01
-6.260648E-03,3.33291E-01
-6.260556E-03,3.30361E-01
-6.260464E-03,3.35244E-01
-6.260372E-03,3.36709E-01
-6.260280E-03,3.39150E-01
-6.260188E-03,3.41592E-01
-6.260096E-03,3.43545E-01
-6.260004E-03,3.44521E-01
-6.259912E-03,3.46963E-01
-6.259820E-03,3.46963E-01
-6.259728E-03,3.46963E-01
-6.259636E-03,3.45986E-01
-6.259544E-03,3.47939E-01
-6.259452E-03,3.44521E-01
-6.259360E-03,3.44033E-01
-6.259268E-03,3.41592E-01
-6.259176E-03,3.40127E-01
-6.259084E-03,3.38174E-01
-6.258992E-03,3.34756E-01
-6.258900E-03,3.31826E-01
-6.258808E-03,3.30850E-01
-6.258716E-03,3.28896E-01
